Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00     15.92     0.00    54492     0.00     0.00  forward_contract_keep
  0.00     15.92     0.00    54397     0.00     0.00  HCBStandardClauseSelect
  0.00     15.92     0.00    54397     0.00     0.00  ProcessClause
  0.00     15.92     0.00    52672     0.00     0.00  FPIndexFindUnifiable
  0.00     15.92     0.00    52672     0.00     0.00  FPTreeFindUnifiable
  0.00     15.92     0.00    48844     0.00     0.00  SelectNoLiterals
  0.00     15.92     0.00    46749     0.00     0.00  DocClauseModification
  0.00     15.92     0.00    46519     0.00     0.00  clause_tpos_free_wrapper
  0.00     15.92     0.00    46193     0.00     0.00  ClausePosNextEqualityFactorSides
  0.00     15.92     0.00    46073     0.00     0.00  ClauseSetSubsumesFVPackedClause
  0.00     15.92     0.00    43749     0.00     0.00  compute_pos_from_pm
  0.00     15.92     0.00    42877     0.00     0.00  compute_pos_into_pm_termtree
  0.00     15.92     0.00    42795     0.00     0.00  ClauseCopy
  0.00     15.92     0.00    41474     0.00     0.00  TBTermTopInsert
  0.00     15.92     0.00    39824     0.00     0.00  term_collect_into_terms_pos
  0.00     15.92     0.00    37464     0.00     0.00  EqnListExtractByProps
  0.00     15.92     0.00    34554     0.00     0.00  SubtermTreePrintDummy
  0.00     15.92     0.00    33231     0.00     0.00  PObjTreeFree
  0.00     15.92     0.00    32883     0.00     0.00  scan_int
  0.00     15.92     0.00    32756     0.00     0.00  PTreeDeleteEntry
  0.00     15.92     0.00    32756     0.00     0.00  PTreeExtractEntry
  0.00     15.92     0.00    32747     0.00     0.00  ProofStateFilterUnprocessed
  0.00     15.92     0.00    31402     0.00     0.00  ClauseUnitSimplifyTest
  0.00     15.92     0.00    31358     0.00     0.00  ground_complete_neg_eqns
  0.00     15.92     0.00    30761     0.00     0.00  ClauseContradictsSetSubst
  0.00     15.92     0.00    30154     0.00     0.00  ClauseCollectFromTermsPos
  0.00     15.92     0.00    30154     0.00     0.00  subterm_index_insert_set
  0.00     15.92     0.00    23376     0.00     0.00  RemoveContextualSRClauses
  0.00     15.92     0.00    22694     0.00     0.00  NumTreeLimitedTraverseInit
  0.00     15.92     0.00    21899     0.00     0.00  FPIndexFind
  0.00     15.92     0.00    21899     0.00     0.00  FPTreeFind
  0.00     15.92     0.00    21899     0.00     0.00  PTreeObjFind
  0.00     15.92     0.00    21246     0.00     0.00  TermCollectVariables
  0.00     15.92     0.00    18814     0.00     0.00  DStrAppendStr
  0.00     15.92     0.00    17277     0.00     0.00  ClauseCollectIdxSubterms
  0.00     15.92     0.00    16821     0.00     0.00  subterm_occ_free_wrapper
  0.00     15.92     0.00    16804     0.00     0.00  ClauseTPosTreeFree
  0.00     15.92     0.00    16804     0.00     0.00  SubtermPosFree
  0.00     15.92     0.00    16804     0.00     0.00  subterm_pos_free_wrapper
  0.00     15.92     0.00    16129     0.00     0.00  eqn_collect_into_terms_pos
  0.00     15.92     0.00    16129     0.00     0.00  eqn_collect_into_terms_pos2
  0.00     15.92     0.00    16050     0.00     0.00  ExecuteSchedule
  0.00     15.92     0.00    15979     0.00     0.00  SubtermIndexDeleteOcc
  0.00     15.92     0.00    15979     0.00     0.00  SubtermTreeDeleteTermOcc
  0.00     15.92     0.00    15474     0.00     0.00  ClauseSetFindFVSubsumedClauses
  0.00     15.92     0.00    15474     0.00     0.00  remove_subsumed
  0.00     15.92     0.00    15359     0.00     0.00  eqn_topsubsumes_termpair
  0.00     15.92     0.00    15134     0.00     0.00  ClauseScanAC
  0.00     15.92     0.00    15134     0.00     0.00  DetectAssociativity
  0.00     15.92     0.00    15134     0.00     0.00  DetectCommutativity
  0.00     15.92     0.00    15077     0.00     0.00  ClauseCollectIntoTermsPos
  0.00     15.92     0.00    15077     0.00     0.00  ClauseCollectIntoTermsPos2
  0.00     15.92     0.00    15077     0.00     0.00  ClauseCopyDisjoint
  0.00     15.92     0.00    15077     0.00     0.00  ClauseNormalizeVars
  0.00     15.92     0.00    15077     0.00     0.00  ClauseSetIndexedInsert
  0.00     15.92     0.00    15077     0.00     0.00  ClauseSetSetProp
  0.00     15.92     0.00    15077     0.00     0.00  ComputeAllEqnResolvents
  0.00     15.92     0.00    15077     0.00     0.00  ComputeAllParamodulantsIndexed
  0.00     15.92     0.00    15077     0.00     0.00  ComputeFromParamodulants
  0.00     15.92     0.00    15077     0.00     0.00  ComputeIntoParamodulants
  0.00     15.92     0.00    15077     0.00     0.00  EqnListCopyDisjoint
  0.00     15.92     0.00    15077     0.00     0.00  FVIndexDelete
  0.00     15.92     0.00    15077     0.00     0.00  FVIndexInsert
  0.00     15.92     0.00    15077     0.00     0.00  GlobalIndicesInsertClause
  0.00     15.92     0.00    15077     0.00     0.00  OverlapIndexInsertFromClause
  0.00     15.92     0.00    15077     0.00     0.00  OverlapIndexInsertIntoClause2
  0.00     15.92     0.00    15077     0.00     0.00  SubtermIndexInsertClause
  0.00     15.92     0.00    15077     0.00     0.00  check_ac_status
  0.00     15.92     0.00    15077     0.00     0.00  document_processing
  0.00     15.92     0.00    15077     0.00     0.00  eliminate_backward_rewritten_clauses
  0.00     15.92     0.00    15077     0.00     0.00  eliminate_backward_subsumed_clauses
  0.00     15.92     0.00    15077     0.00     0.00  eliminate_context_sr_clauses
  0.00     15.92     0.00    15077     0.00     0.00  eliminate_unit_simplified_clauses
  0.00     15.92     0.00    15077     0.00     0.00  replacing_inferences
  0.00     15.92     0.00    15071     0.00     0.00  eval_clause_set
  0.00     15.92     0.00    14578     0.00     0.00  TBInsert
  0.00     15.92     0.00    14452     0.00     0.00  ComputeEqualityFactor
  0.00     15.92     0.00    14332     0.00     0.00  ClausePosFindPosLiteral
  0.00     15.92     0.00    14136     0.00     0.00  CheckInpTokNoSkip
  0.00     15.92     0.00    13906     0.00     0.00  EqnListToStack
  0.00     15.92     0.00    13901     0.00     0.00  switch_to_array
  0.00     15.92     0.00    13849     0.00     0.00  ClauseContextualSimplifyReflect
  0.00     15.92     0.00    12716     0.00     0.00  IntMapDelKey
  0.00     15.92     0.00    12716     0.00     0.00  fpindex_extract_alt
  0.00     15.92     0.00    12667     0.00     0.00  ClausePosFirstEqResLiteral
  0.00     15.92     0.00    11485     0.00     0.00  TestId
  0.00     15.92     0.00    11138     0.00     0.00  ParseFloat
  0.00     15.92     0.00    11078     0.00     0.00  FreqVectorMin
  0.00     15.92     0.00    11015     0.00     0.00  FVIndexAlloc
  0.00     15.92     0.00    11010     0.00     0.00  IntMapAssign
  0.00     15.92     0.00    11010     0.00     0.00  insert_empty_node
  0.00     15.92     0.00    10779     0.00     0.00  find_next_potential_eq_factor_partner
  0.00     15.92     0.00    10747     0.00     0.00  ParseInt
  0.00     15.92     0.00    10747     0.00     0.00  ParseIntLimited
  0.00     15.92     0.00    10445     0.00     0.00  PTreeObjExtractEntry
  0.00     15.92     0.00    10445     0.00     0.00  PTreeObjExtractObject
  0.00     15.92     0.00     9537     0.00     0.00  ComputeEqRes
  0.00     15.92     0.00     9509     0.00     0.00  EqnSubsume
  0.00     15.92     0.00     9509     0.00     0.00  EqnSubsumeP
  0.00     15.92     0.00     9509     0.00     0.00  PStackAlloc.lto_priv.304
  0.00     15.92     0.00     9509     0.00     0.00  PStackFree.lto_priv.267
  0.00     15.92     0.00     9376     0.00     0.00  ClausePosFindMaxLiteral
  0.00     15.92     0.00     9242     0.00     0.00  scan_ident
  0.00     15.92     0.00     9083     0.00     0.00  SubtermOLTreeFree
  0.00     15.92     0.00     9083     0.00     0.00  SubtermOLTreeFreeWrapper
  0.00     15.92     0.00     9031     0.00     0.00  EqnSubsumeDirected
  0.00     15.92     0.00     8923     0.00     0.00  compute_pos_into_pm
  0.00     15.92     0.00     8490     0.00     0.00  PDRangeArrEnlarge
  0.00     15.92     0.00     8490     0.00     0.00  range_arr_size
  0.00     15.92     0.00     8297     0.00     0.00  ClauseRemoveLiteralRef
  0.00     15.92     0.00     8049     0.00     0.00  add_new_tree_node
  0.00     15.92     0.00     7928     0.00     0.00  StringIndex
  0.00     15.92     0.00     7501     0.00     0.00  scan_white
  0.00     15.92     0.00     7343     0.00     0.00  SubtermBWTreeFree
  0.00     15.92     0.00     7343     0.00     0.00  SubtermBWTreeFreeWrapper
  0.00     15.92     0.00     7170     0.00     0.00  LiteralSubsumesClause
  0.00     15.92     0.00     7170     0.00     0.00  UnitClauseSubsumesClause
  0.00     15.92     0.00     6663     0.00     0.00  RemainingArgsSame
  0.00     15.92     0.00     6437     0.00     0.00  EqnListCollectVariables
  0.00     15.92     0.00     6330     0.00     0.00  PTreeFind
  0.00     15.92     0.00     6330     0.00     0.00  VarBankFCodeFind
  0.00     15.92     0.00     5945     0.00     0.00  SecureStrdup
  0.00     15.92     0.00     5920     0.00     0.00  ClauseTPosTreeDeleteClause
  0.00     15.92     0.00     5920     0.00     0.00  OverlapIndexDeleteClauseOcc
  0.00     15.92     0.00     5920     0.00     0.00  PTreeObjFindObj
  0.00     15.92     0.00     5920     0.00     0.00  SubtermTreeFindTerm
  0.00     15.92     0.00     5844     0.00     0.00  ClausePosFindFirstMaximalSide
  0.00     15.92     0.00     5844     0.00     0.00  ClausePosFirstEqualityFactorSides
  0.00     15.92     0.00     5641     0.00     0.00  term_collect_into_terms_pos2
  0.00     15.92     0.00     5612     0.00     0.00  PDRangeArrAlloc
  0.00     15.92     0.00     5003     0.00     0.00  EqnFlatCopy
  0.00     15.92     0.00     4798     0.00     0.00  PDArrayAlloc
  0.00     15.92     0.00     4583     0.00     0.00  switch_to_tree
  0.00     15.92     0.00     4525     0.00     0.00  SubtermTreeDeleteTerm
  0.00     15.92     0.00     4460     0.00     0.00  PDRangeArrFree
  0.00     15.92     0.00     4400     0.00     0.00  subterm_index_delete_set
  0.00     15.92     0.00     4289     0.00     0.00  range_arr_expand_down
  0.00     15.92     0.00     4201     0.00     0.00  range_arr_expand_up
  0.00     15.92     0.00     3972     0.00     0.00  HCBAddWFCB
  0.00     15.92     0.00     3972     0.00     0.00  WFCBAdminFindWFCB
  0.00     15.92     0.00     3972     0.00     0.00  parse_single_wfcb_item
  0.00     15.92     0.00     3963     0.00     0.00  DiversityWeightExit
  0.00     15.92     0.00     3963     0.00     0.00  GetPrioFun
  0.00     15.92     0.00     3963     0.00     0.00  GetWeightFunParseFun
  0.00     15.92     0.00     3963     0.00     0.00  ParsePrioFun
  0.00     15.92     0.00     3963     0.00     0.00  WFCBAdminAddWFCB
  0.00     15.92     0.00     3963     0.00     0.00  WFCBAlloc
  0.00     15.92     0.00     3963     0.00     0.00  WeightFunDefParse
  0.00     15.92     0.00     3963     0.00     0.00  WeightFunParse
  0.00     15.92     0.00     3807     0.00     0.00  CollectVariablesAtNode
  0.00     15.92     0.00     3553     0.00     0.00  ClausePosFindNextMaximalSide
  0.00     15.92     0.00     3553     0.00     0.00  TermPosFirstLIPosition
  0.00     15.92     0.00     3553     0.00     0.00  find_first_eq_factor_partner
  0.00     15.92     0.00     3203     0.00     0.00  PTreeToPStack
  0.00     15.92     0.00     3112     0.00     0.00  ClauseQueryLiteral
  0.00     15.92     0.00     2887     0.00     0.00  eqn_subsumes_termpair
  0.00     15.92     0.00     2826     0.00     0.00  term_collect_into_terms
  0.00     15.92     0.00     2803     0.00     0.00  OverlapIndexDeleteIntoClause2
  0.00     15.92     0.00     2670     0.00     0.00  PDTNodeAlloc
  0.00     15.92     0.00     2625     0.00     0.00  pdtree_default_cell_free
  0.00     15.92     0.00     2575     0.00     0.00  FPIndexDelete
  0.00     15.92     0.00     2575     0.00     0.00  FPTreeDelete
  0.00     15.92     0.00     2575     0.00     0.00  fpindex_rek_delete
  0.00     15.92     0.00     2466     0.00     0.00  ClauseCopyFresh
  0.00     15.92     0.00     2404     0.00     0.00  ClauseFlatCopy
  0.00     15.92     0.00     2404     0.00     0.00  EqnListFlatCopy
  0.00     15.92     0.00     2389     0.00     0.00  PStackElement
  0.00     15.92     0.00     2299     0.00     0.00  ClauseContradictsClause
  0.00     15.92     0.00     2291     0.00     0.00  eqn_collect_into_terms2
  0.00     15.92     0.00     2285     0.00     0.00  EqnUnifyDirected
  0.00     15.92     0.00     2200     0.00     0.00  ClauseCollectFromTerms
  0.00     15.92     0.00     2200     0.00     0.00  ClauseCollectIntoTerms2
  0.00     15.92     0.00     2200     0.00     0.00  GlobalIndicesDeleteClause
  0.00     15.92     0.00     2200     0.00     0.00  OverlapIndexDeleteFromClause
  0.00     15.92     0.00     2177     0.00     0.00  EqnUnify
  0.00     15.92     0.00     2092     0.00     0.00  PStackElementRef
  0.00     15.92     0.00     2090     0.00     0.00  EvalListChangePriority
  0.00     15.92     0.00     2078     0.00     0.00  CollectVariablesOfBranch
  0.00     15.92     0.00     2063     0.00     0.00  ClauseRemoveLiteral
  0.00     15.92     0.00     1903     0.00     0.00  VarWeightExit
  0.00     15.92     0.00     1901     0.00     0.00  FunWeightParamAlloc
  0.00     15.92     0.00     1823     0.00     0.00  derived_compare
  0.00     15.92     0.00     1766     0.00     0.00  ConjectureSymbolWeightInit
  0.00     15.92     0.00     1680     0.00     0.00  FoldUpCloseCycle
  0.00     15.92     0.00     1626     0.00     0.00  ConjectureRelativeSymbolWeightParse
  0.00     15.92     0.00     1598     0.00     0.00  TBGCMarkTerm
  0.00     15.92     0.00     1481     0.00     0.00  SecureFClose
  0.00     15.92     0.00     1369     0.00     0.00  array_to_tree
  0.00     15.92     0.00     1329     0.00     0.00  ClauseEliminateNakedBooleanVariables
  0.00     15.92     0.00     1322     0.00     0.00  NumTreeExtractEntry
  0.00     15.92     0.00     1315     0.00     0.00  term_collect_into_terms2
  0.00     15.92     0.00     1263     0.00     0.00  PDTreeInsertTerm
  0.00     15.92     0.00     1232     0.00     0.00  TermAddSymbolDistributionLimited
  0.00     15.92     0.00     1229     0.00     0.00  ClauseSetPDTIndexedInsert
  0.00     15.92     0.00     1229     0.00     0.00  PDTreeDelete
  0.00     15.92     0.00     1229     0.00     0.00  PDTreeInsert
  0.00     15.92     0.00     1229     0.00     0.00  delete_clause_entries
  0.00     15.92     0.00     1191     0.00     0.00  ClauseSetUnitSimplify
  0.00     15.92     0.00     1172     0.00     0.00  BatchProcessVariants
  0.00     15.92     0.00     1166     0.00     0.00  TermPrintFO
  0.00     15.92     0.00     1013     0.00     0.00  troot_nnf
  0.00     15.92     0.00      994     0.00     0.00  ClauseTableauGetFreshVar
  0.00     15.92     0.00      994     0.00     0.00  VarBankVarAssertAlloc
  0.00     15.92     0.00      948     0.00     0.00  TFormulaFCodeAlloc
  0.00     15.92     0.00      943     0.00     0.00  ClauseSetFreeClauses
  0.00     15.92     0.00      904     0.00     0.00  HCBAdminAddHCB
  0.00     15.92     0.00      904     0.00     0.00  HCBAlloc
  0.00     15.92     0.00      904     0.00     0.00  HeuristicDefParse
  0.00     15.92     0.00      904     0.00     0.00  HeuristicParse
  0.00     15.92     0.00      832     0.00     0.00  FPIndexFindMatchable
  0.00     15.92     0.00      832     0.00     0.00  FPTreeFindMatchable
  0.00     15.92     0.00      832     0.00     0.00  RemoveRewritableClausesIndexed
  0.00     15.92     0.00      832     0.00     0.00  find_rewritable_clauses_indexed
  0.00     15.92     0.00      832     0.00     0.00  fp_index_rek_find_matchable
  0.00     15.92     0.00      817     0.00     0.00  DStrAlloc
  0.00     15.92     0.00      812     0.00     0.00  ClauseOrientWeightExit
  0.00     15.92     0.00      812     0.00     0.00  FIFOEvalInit
  0.00     15.92     0.00      812     0.00     0.00  FIFOEvalParse
  0.00     15.92     0.00      710     0.00     0.00  TBInsertInstantiatedFO
  0.00     15.92     0.00      708     0.00     0.00  TBTermCollectSubterms
  0.00     15.92     0.00      693     0.00     0.00  ClauseRefinedWeightInit
  0.00     15.92     0.00      693     0.00     0.00  ClauseRefinedWeightParse
  0.00     15.92     0.00      693     0.00     0.00  TrivialWeightExit
  0.00     15.92     0.00      665     0.00     0.00  PTreeNodes
  0.00     15.92     0.00      661     0.00     0.00  VarPrint
  0.00     15.92     0.00      556     0.00     0.00  ClauseContradictsClauseSubst
  0.00     15.92     0.00      522     0.00     0.00  DStrFGetS
  0.00     15.92     0.00      512     0.00     0.00  ConjectureTermTfIdfWeightExit
  0.00     15.92     0.00      488     0.00     0.00  TermComputeFunctionRanks
  0.00     15.92     0.00      438     0.00     0.00  SecureRealloc
  0.00     15.92     0.00      434     0.00     0.00  pdt_node_succ_stack_create
  0.00     15.92     0.00      432     0.00     0.00  WFormulaGCMarkCells
  0.00     15.92     0.00      424     0.00     0.00  TermPrintArgList
